"File"	"Time"	"Long"	"Lat"	"Alt"	"course"	"pitch"	"roll"
"./isds_20250908173217/1757323953.200304747.jpg"	1757323953.2003047	114.169034	22.2777659	13.928	0	0	0
"./isds_20250908173217/1757323953.300083876.jpg"	1757323953.3000839	114.1690276	22.2777659	13.999	0	0	0
"./isds_20250908173217/1757323953.399937153.jpg"	1757323953.3999372	114.169021	22.2777654	13.972	0	0	0
"./isds_20250908173217/1757323953.799983263.jpg"	1757323953.7999833	114.169008	22.277766	13.921	0	0	0
"./isds_20250908173217/1757323954.000230074.jpg"	1757323954.00023	114.168983	22.2777656	14.234	0	0	0
"./isds_20250908173217/1757323954.100301743.jpg"	1757323954.1003017	114.1689768	22.2777659	14.319	0	0	0
"./isds_20250908173217/1757323954.200091839.jpg"	1757323954.2000918	114.1689705	22.2777655	14.409	0	0	0
"./isds_20250908173217/1757323954.299934149.jpg"	1757323954.2999341	114.1689641	22.2777648	14.405	0	0	0
"./isds_20250908173217/1757323954.500312328.jpg"	1757323954.5003123	114.1689518	22.2777649	14.382	0	0	0
"./isds_20250908173217/1757323954.600193977.jpg"	1757323954.600194	114.1689459	22.2777653	14.377	0	0	0
"./isds_20250908173217/1757323954.699981451.jpg"	1757323954.6999815	114.16894	22.2777651	14.348	0	0	0
"./isds_20250908173217/1757323954.799900770.jpg"	1757323954.7999008	114.1689342	22.2777652	14.38	0	0	0
"./isds_20250908173217/1757323954.900247574.jpg"	1757323954.9002476	114.1689285	22.2777658	14.421	0	0	0
"./isds_20250908173217/1757323955.000290632.jpg"	1757323955.0002906	114.1689229	22.277766	14.488	0	0	0
"./isds_20250908173217/1757323955.100058794.jpg"	1757323955.1000588	114.1689172	22.2777659	14.525	0	0	0
"./isds_20250908173217/1757323955.199915409.jpg"	1757323955.1999154	114.1689115	22.2777663	14.454	0	0	0
"./isds_20250908173217/1757323955.300097227.jpg"	1757323955.3000972	114.168906	22.2777661	14.53	0	0	0
"./isds_20250908173217/1757323955.400350571.jpg"	1757323955.4003506	114.1689006	22.2777666	14.547	0	0	0
"./isds_20250908173217/1757323955.500154495.jpg"	1757323955.5001545	114.1688948	22.2777665	14.573	0	0	0
"./isds_20250908173217/1757323955.599977732.jpg"	1757323955.5999777	114.1688893	22.2777667	14.48	0	0	0
"./isds_20250908173217/1757323955.699957132.jpg"	1757323955.6999571	114.168884	22.2777674	14.578	0	0	0
"./isds_20250908173217/1757323955.800242424.jpg"	1757323955.8002424	114.1688789	22.2777675	14.571	0	0	0
"./isds_20250908173217/1757323955.900235653.jpg"	1757323955.9002357	114.1688734	22.2777671	14.646	0	0	0
